Date,BALANCA_COMERCIAL,BALTIC_DRY,CDS,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DI_FUTURO,DOLAR,ENERGIA,FRETES,INVESTIMENTO_ESTRANGEIRO,MILHO_BR,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_BR,SOJA_US
2021-01-20,-820.8285714285716,210104.0,-45314149.38095238,48972.69,-5.8,0.007469,5.3566999435424805,1773.4761904761904,30750.14285714286,6703.590476190476,30341.714285714286,522.0,696484.4571428571,355209.0,2.0,78761.0,1369.5
2021-01-21,-714.7,210104.0,-45041759.333333336,48972.69,-5.8,0.007469,5.290500164031982,1775.6666666666667,30673.0,6957.866666666666,30682.0,524.25,697850.4,355444.0,2.0,78761.0,1370.25
2021-01-22,-608.5714285714287,210104.0,-44769369.28571428,48972.69,-5.8,0.007469,5.349500179290772,1777.857142857143,30595.85714285714,7212.142857142857,31022.28571428572,500.5,699216.3428571428,355470.0,2.0,78761.0,1311.75
2021-01-25,-502.4428571428573,210104.0,-44496979.23809524,48972.69,-5.8,0.007469,5.465499877929688,1780.047619047619,30518.714285714286,7466.419047619047,31362.571428571428,511.5,700582.2857142857,355526.0,2.0,78761.0,1343.5
2021-01-26,-396.3142857142859,210104.0,-44224589.190476194,48972.69,-5.8,0.007469,5.465499877929688,1782.2380952380952,30441.571428571428,7720.695238095237,31702.857142857145,532.25,701948.2285714286,355669.0,2.0,78761.0,1370.25
2021-01-27,-290.18571428571454,210104.0,-43952199.14285714,48972.69,-5.8,0.007469,5.353799819946289,1784.428571428571,30364.42857142857,7974.971428571428,32043.14285714285,534.0,703314.1714285715,355395.0,2.0,78761.0,1374.75
2021-01-28,-184.0571428571429,210104.0,-43679809.0952381,48972.69,-5.8,0.007469,5.412600040435791,1786.6190476190477,30287.28571428572,8229.247619047619,32383.42857142857,534.5,704680.1142857142,355453.0,2.0,78761.0,1353.25
2021-01-29,-77.92857142857156,210104.0,-43407419.047619045,48972.69,-5.8,0.007469,5.437989234924316,1788.809523809524,30210.14285714286,8483.52380952381,32723.714285714286,547.0,706046.0571428571,355416.0,2.0,78761.0,1370.0
2021-02-01,28.2,210104.0,-43135029.0,48972.69,-5.8,0.007469,5.4608001708984375,1791.0,30133.0,8737.8,33064.0,549.25,707412.0,355352.0,2.0,78761.0,1365.25
2021-02-02,18.87,210104.0,-39857408.75,48972.69,-5.819,0.007469,5.430500030517578,1794.85,30384.65,8769.16,33249.65,543.0,710567.945,357729.0,2.0,78761.0,1354.75
