Date,BALANCA_COMERCIAL,BALTIC_DRY,CDS,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DI_FUTURO,DOLAR,ENERGIA,FRETES,INVESTIMENTO_ESTRANGEIRO,MILHO_BR,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_BR,SOJA_US
2022-08-05,3117.904347826087,209634.5,-18069360.04347826,47964.42,-1.3191304347826087,0.050788,5.211100101470947,2128.043478260869,38720.391304347824,9631.182608695652,43623.391304347824,610.25,870922.6,343542.0,13.75,70979.25,1614.75
2022-08-08,3087.9304347826087,209634.5,-18829650.304347828,47964.42,-1.3139130434782609,0.050788,5.164599895477295,2127.304347826087,38640.739130434784,9606.178260869568,42829.739130434784,608.5,870239.1,344321.0,13.75,70979.25,1619.5
2022-08-09,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.110099792480469,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,615.5,825447.525,344044.0,13.75,70979.25,1693.25
2022-08-10,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.123700141906738,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,621.25,825447.525,345384.0,13.75,70979.25,1688.75
2022-08-11,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.093699932098389,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,629.25,825447.525,344741.0,13.75,70979.25,1709.5
2022-08-12,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.1570000648498535,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,639.75,825447.525,344365.0,13.75,70979.25,1669.25
2022-08-15,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.074900150299072,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,626.75,825447.525,344840.0,13.75,70979.25,1494.0
2022-08-16,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.095600128173828,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,611.0,825447.525,344152.0,13.75,70979.25,1454.25
2022-08-17,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.1417388916015625,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,615.0,825447.525,343118.0,13.75,70979.25,1475.25
2022-08-18,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.164999961853027,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,619.75,825447.525,343625.0,13.75,70979.25,1495.5
2022-08-19,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.166999816894531,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,626.0,825447.525,341910.0,13.75,70979.25,1488.75
2022-08-22,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.168399810791016,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,633.5,825447.525,341119.0,13.75,70979.25,1527.0
2022-08-23,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.156099796295166,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,660.0,825447.525,341692.0,13.75,70979.25,1566.75
2022-08-24,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.103499889373779,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,665.75,825447.525,340802.0,13.75,70979.25,1560.75
2022-08-25,2698.269565217392,209634.5,-28713423.69565217,47964.42,-1.2460869565217392,0.050788,5.110099792480469,2117.695652173913,37605.260869565216,9281.121739130434,32512.260869565216,657.5,861353.6,341247.0,13.75,70979.25,1552.5
