Date,BALANCA_COMERCIAL,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DOLAR,ENERGIA,FRETES,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_US
2020-01-01,-3284.7,46956.15,-4.45,4.242199897766113,1742.0,29556.0,380.5,613957.6,358363.0,4.5,897.25
2020-01-27,-3284.7,46956.15,-4.45,4.242199897766113,1742.0,29556.0,380.5,613957.6,358363.0,4.5,897.25
2020-01-28,-3284.7,46956.15,-4.45,4.242199897766113,1742.0,29556.0,386.5,613957.6,358190.0,4.5,895.0
2020-01-29,-3284.7,46956.15,-4.45,4.242199897766113,1742.0,29556.0,384.25,613957.6,358321.0,4.5,893.0
2020-01-30,-3284.7,46956.15,-4.45,4.242199897766113,1742.0,29556.0,379.5,613957.6,359027.0,4.5,876.25
2020-01-31,-3284.7,46956.15,-4.45,4.242199897766113,1742.0,29556.0,381.25,613957.6,359394.0,4.5,872.5
2020-02-01,931.5,46956.15,-5.55,4.242199897766113,1840.0,27501.0,381.25,618293.2,359394.0,4.5,872.5
2020-02-02,931.5,46956.15,-5.55,4.242199897766113,1840.0,27501.0,381.25,618293.2,359394.0,4.5,872.5
2020-02-03,931.5,46956.15,-5.55,4.282599925994873,1840.0,27501.0,378.75,618293.2,359067.0,4.5,877.0
2020-02-04,931.5,46956.15,-5.55,4.246799945831299,1840.0,27501.0,382.25,618293.2,359028.0,4.5,879.5
2020-02-05,931.5,46956.15,-5.55,4.253699779510498,1840.0,27501.0,380.75,618293.2,358757.0,4.5,880.0
2020-02-06,931.5,46956.15,-5.55,4.253699779510498,1840.0,27501.0,379.25,618293.2,358530.0,4.25,881.0
2020-02-07,931.5,46956.15,-5.55,4.280799865722656,1840.0,27501.0,383.5,618293.2,358928.0,4.25,882.0
2020-02-08,931.5,46956.15,-5.55,4.280799865722656,1840.0,27501.0,383.5,618293.2,358928.0,4.25,882.0
2020-02-09,931.5,46956.15,-5.55,4.280799865722656,1840.0,27501.0,383.5,618293.2,358928.0,4.25,882.0
2020-02-10,931.5,46956.15,-5.55,4.320400238037109,1840.0,27501.0,381.75,618293.2,359166.0,4.25,884.25
2020-02-11,931.5,46956.15,-5.55,4.320974826812744,1840.0,27501.0,379.75,618293.2,358940.0,4.25,884.75
2020-02-12,931.5,46956.15,-5.55,4.327530860900879,1840.0,27501.0,383.0,618293.2,358683.0,4.25,892.5
2020-02-13,931.5,46956.15,-5.55,4.354499816894531,1840.0,27501.0,379.5,618293.2,358798.0,4.25,896.25
2020-02-14,931.5,46956.15,-5.55,4.346766948699951,1840.0,27501.0,377.75,618293.2,358955.0,4.25,893.75
2020-02-15,931.5,46956.15,-5.55,4.346766948699951,1840.0,27501.0,377.75,618293.2,358955.0,4.25,893.75
2020-02-16,931.5,46956.15,-5.55,4.346766948699951,1840.0,27501.0,377.75,618293.2,358955.0,4.25,893.75
2020-02-17,931.5,46956.15,-5.55,4.296999931335449,1840.0,27501.0,377.75,618293.2,358943.0,4.25,893.75
2020-02-18,931.5,46956.15,-5.55,4.326499938964844,1840.0,27501.0,383.0,618293.2,359203.0,4.25,892.25
2020-02-19,931.5,46956.15,-5.55,4.354800224304199,1840.0,27501.0,380.5,618293.2,358912.0,4.25,897.25
2020-02-20,931.5,46956.15,-5.55,4.363999843597412,1840.0,27501.0,378.5,618293.2,359035.0,4.25,892.75
2020-02-21,931.5,46956.15,-5.55,4.392300128936768,1840.0,27501.0,377.0,618293.2,359602.0,4.25,890.5
2020-02-22,931.5,46956.15,-5.55,4.392300128936768,1840.0,27501.0,377.0,618293.2,359602.0,4.25,890.5
2020-02-23,931.5,46956.15,-5.55,4.392300128936768,1840.0,27501.0,377.0,618293.2,359602.0,4.25,890.5
2020-02-24,931.5,46956.15,-5.55,4.389800071716309,1840.0,27501.0,372.25,618293.2,359602.0,4.25,874.25
2020-02-25,931.5,46956.15,-5.55,4.386600017547607,1840.0,27501.0,372.5,618293.2,359602.0,4.25,879.0
2020-02-26,931.5,46956.15,-5.55,4.3867998123168945,1840.0,27501.0,370.5,618293.2,360578.0,4.25,881.0
2020-02-27,931.5,46956.15,-5.55,4.449100017547607,1840.0,27501.0,364.5,618293.2,361400.0,4.25,886.25
2020-02-28,931.5,46956.15,-5.55,4.484799861907959,1840.0,27501.0,366.5,618293.2,362460.0,4.25,883.5
2020-02-29,931.5,46956.15,-5.55,4.484799861907959,1840.0,27501.0,366.5,618293.2,362460.0,4.25,883.5
2020-03-01,2297.1,46956.15,-8.3,4.484799861907959,1712.0,24554.0,366.5,635843.8,362460.0,4.25,883.5
2020-03-02,2297.1,46956.15,-8.3,4.441299915313721,1712.0,24554.0,374.75,635843.8,363863.0,4.25,890.5
2020-03-03,2297.1,46956.15,-8.3,4.472400188446045,1712.0,24554.0,381.75,635843.8,364853.0,4.25,893.0
2020-03-04,2297.1,46956.15,-8.3,4.513199806213379,1712.0,24554.0,387.0,635843.8,365655.0,4.25,898.75
2020-03-05,2297.1,46956.15,-8.3,4.583399772644043,1712.0,24554.0,384.5,635843.8,366210.0,4.25,889.0
2020-03-06,2297.1,46956.15,-8.3,4.606200218200684,1712.0,24554.0,377.25,635843.8,367386.0,4.25,883.25
2020-03-07,2297.1,46956.15,-8.3,4.606200218200684,1712.0,24554.0,377.25,635843.8,367386.0,4.25,883.25
2020-03-08,2297.1,46956.15,-8.3,4.606200218200684,1712.0,24554.0,377.25,635843.8,367386.0,4.25,883.25
2020-03-09,2297.1,46956.15,-8.3,4.589799880981445,1712.0,24554.0,374.25,635843.8,367568.0,4.25,863.5
2020-03-10,2297.1,46956.15,-8.3,4.722899913787842,1712.0,24554.0,380.0,635843.8,366669.0,4.25,873.0
2020-03-11,2297.1,46956.15,-8.3,4.642099857330322,1712.0,24554.0,379.25,635843.8,361480.0,4.25,867.75
2020-03-12,2297.1,46956.15,-8.3,4.813799858093262,1712.0,24554.0,369.75,635843.8,358491.0,4.25,855.0
2020-03-13,2297.1,46956.15,-8.3,4.790200233459473,1712.0,24554.0,370.75,635843.8,358533.0,4.25,846.75
2020-03-14,2297.1,46956.15,-8.3,4.790200233459473,1712.0,24554.0,370.75,635843.8,358533.0,4.25,846.75
2020-03-15,2297.1,46956.15,-8.3,4.790200233459473,1712.0,24554.0,370.75,635843.8,358533.0,4.25,846.75
2020-03-16,2297.1,46956.15,-8.3,4.85260009765625,1712.0,24554.0,354.75,635843.8,356767.0,4.25,821.75
2020-03-17,2297.1,46956.15,-8.3,4.999000072479248,1712.0,24554.0,344.0,635843.8,353622.0,4.25,824.25
2020-03-18,2297.1,46956.15,-8.3,5.009699821472168,1712.0,24554.0,335.25,635843.8,351769.0,4.25,825.5
2020-03-19,2297.1,46956.15,-8.3,5.103961944580078,1712.0,24554.0,345.5,635843.8,349124.0,3.75,843.25
2020-03-20,2297.1,46956.15,-8.3,5.094200134277344,1712.0,24554.0,343.75,635843.8,347423.0,3.75,862.5
2020-03-21,2297.1,46956.15,-8.3,5.094200134277344,1712.0,24554.0,343.75,635843.8,347423.0,3.75,862.5
2020-03-22,2297.1,46956.15,-8.3,5.094200134277344,1712.0,24554.0,343.75,635843.8,347423.0,3.75,862.5
2020-03-23,2297.1,46956.15,-8.3,5.045499801635742,1712.0,24554.0,343.5,635843.8,346404.0,3.75,884.0
2020-03-24,2297.1,46956.15,-8.3,5.14169979095459,1712.0,24554.0,347.25,635843.8,343392.0,3.75,886.75
2020-03-25,2297.1,46956.15,-8.3,5.098100185394287,1712.0,24554.0,348.5,635843.8,343074.0,3.75,881.5
2020-03-26,2297.1,46956.15,-8.3,5.033699989318848,1712.0,24554.0,348.75,635843.8,344991.0,3.75,880.25
2020-03-27,2297.1,46956.15,-8.3,5.022600173950195,1712.0,24554.0,346.0,635843.8,345331.0,3.75,881.5
2020-03-28,2297.1,46956.15,-8.3,5.022600173950195,1712.0,24554.0,346.0,635843.8,345331.0,3.75,881.5
2020-03-29,2297.1,46956.15,-8.3,5.022600173950195,1712.0,24554.0,346.0,635843.8,345331.0,3.75,881.5
2020-03-30,2297.1,46956.15,-8.3,5.104629039764404,1712.0,24554.0,341.25,635843.8,345547.0,3.75,882.25
2020-03-31,2297.1,46956.15,-8.3,5.192699909210205,1712.0,24554.0,340.75,635843.8,343165.0,3.75,886.0
2020-04-01,4890.9,46956.15,-9.47,5.203499794006348,1712.0,11857.0,334.75,567968.1,342318.0,3.75,862.75
2020-04-02,4890.9,46956.15,-9.47,5.248199939727783,1712.0,11857.0,333.5,567968.1,341560.0,3.75,858.75
2020-04-03,4890.9,46956.15,-9.47,5.255300045013428,1712.0,11857.0,330.75,567968.1,340939.0,3.75,854.25
2020-04-04,4890.9,46956.15,-9.47,5.255300045013428,1712.0,11857.0,330.75,567968.1,340939.0,3.75,854.25
2020-04-05,4890.9,46956.15,-9.47,5.255300045013428,1712.0,11857.0,330.75,567968.1,340939.0,3.75,854.25
2020-04-06,4890.9,46956.15,-9.47,5.348499774932861,1712.0,11857.0,327.75,567968.1,340138.0,3.75,855.5
2020-04-07,4890.9,46956.15,-9.47,5.285299777984619,1712.0,11857.0,331.5,567968.1,339654.0,3.75,854.75
2020-04-08,4890.9,46956.15,-9.47,5.221700191497803,1712.0,11857.0,330.0,567968.1,339974.0,3.75,854.5
2020-04-09,4890.9,46956.15,-9.47,5.123499870300293,1712.0,11857.0,331.75,567968.1,340533.0,3.75,863.5
2020-04-10,4890.9,46956.15,-9.47,5.105800151824951,1712.0,11857.0,331.75,567968.1,340533.0,3.75,863.5
2020-04-11,4890.9,46956.15,-9.47,5.105800151824951,1712.0,11857.0,331.75,567968.1,340533.0,3.75,863.5
2020-04-12,4890.9,46956.15,-9.47,5.105800151824951,1712.0,11857.0,331.75,567968.1,340533.0,3.75,863.5
2020-04-13,4890.9,46956.15,-9.47,5.105500221252441,1712.0,11857.0,331.5,567968.1,340685.0,3.75,854.25
2020-04-14,4890.9,46956.15,-9.47,5.198500156402588,1712.0,11857.0,326.0,567968.1,341228.0,3.75,847.0
2020-04-15,4890.9,46956.15,-9.47,5.1620001792907715,1712.0,11857.0,319.25,567968.1,341183.0,3.75,842.0
2020-04-16,4890.9,46956.15,-9.47,5.236999988555908,1712.0,11857.0,319.75,567968.1,340860.0,3.75,836.75
2020-04-17,4890.9,46956.15,-9.47,5.230899810791016,1712.0,11857.0,322.25,567968.1,340960.0,3.75,832.5
2020-04-18,4890.9,46956.15,-9.47,5.230899810791016,1712.0,11857.0,322.25,567968.1,340960.0,3.75,832.5
2020-04-19,4890.9,46956.15,-9.47,5.230899810791016,1712.0,11857.0,322.25,567968.1,340960.0,3.75,832.5
2020-04-20,4890.9,46956.15,-9.47,5.232699871063232,1712.0,11857.0,314.25,567968.1,340704.0,3.75,826.5
2020-04-21,4890.9,46956.15,-9.47,5.315400123596191,1712.0,11857.0,309.25,567968.1,340704.0,3.75,830.75
2020-04-22,4890.9,46956.15,-9.47,5.315000057220459,1712.0,11857.0,317.5,567968.1,340520.0,3.75,834.75
2020-04-23,4890.9,46956.15,-9.47,5.456900119781494,1712.0,11857.0,319.25,567968.1,340844.0,3.75,839.25
2020-04-24,4890.9,46956.15,-9.47,5.533100128173828,1712.0,11857.0,315.75,567968.1,340897.0,3.75,832.25
2020-04-25,4890.9,46956.15,-9.47,5.533100128173828,1712.0,11857.0,315.75,567968.1,340897.0,3.75,832.25
2020-04-26,4890.9,46956.15,-9.47,5.533100128173828,1712.0,11857.0,315.75,567968.1,340897.0,3.75,832.25
2020-04-27,4890.9,46956.15,-9.47,5.5725998878479,1712.0,11857.0,305.5,567968.1,340971.0,3.75,829.0
2020-04-28,4890.9,46956.15,-9.47,5.652599811553955,1712.0,11857.0,302.75,567968.1,339135.0,3.75,826.0
2020-04-29,4890.9,46956.15,-9.47,5.497399806976318,1712.0,11857.0,304.5,567968.1,338789.0,3.75,831.75
2020-04-30,4890.9,46956.15,-9.47,5.334799766540527,1712.0,11857.0,311.5,567968.1,339317.0,3.75,850.25
2020-05-01,3239.3,46956.15,-9.67,5.486000061035156,1533.0,12494.0,311.5,577623.4,339317.0,3.75,847.25
2020-05-02,3239.3,46956.15,-9.67,5.486000061035156,1533.0,12494.0,311.5,577623.4,339317.0,3.75,847.25
2020-05-03,3239.3,46956.15,-9.67,5.486000061035156,1533.0,12494.0,311.5,577623.4,339317.0,3.75,847.25
2020-05-04,3239.3,46956.15,-9.67,5.4770002365112305,1533.0,12494.0,310.75,577623.4,338961.0,3.75,834.0
2020-05-05,3239.3,46956.15,-9.67,5.540599822998047,1533.0,12494.0,313.0,577623.4,342666.0,3.75,838.25
2020-05-06,3239.3,46956.15,-9.67,5.578100204467773,1533.0,12494.0,311.75,577623.4,342717.0,3.75,830.5
2020-05-07,3239.3,46956.15,-9.67,5.715199947357178,1533.0,12494.0,316.0,577623.4,343093.0,3.0,841.5
2020-05-08,3239.3,46956.15,-9.67,5.828719139099121,1533.0,12494.0,319.0,577623.4,343721.0,3.0,848.75
2020-05-09,3239.3,46956.15,-9.67,5.828719139099121,1533.0,12494.0,319.0,577623.4,343721.0,3.0,848.75
2020-05-10,3239.3,46956.15,-9.67,5.828719139099121,1533.0,12494.0,319.0,577623.4,343721.0,3.0,848.75
2020-05-11,3239.3,46956.15,-9.67,5.4770002365112305,1533.0,12494.0,318.5,577623.4,343087.0,3.0,852.25
2020-05-12,3239.3,46956.15,-9.67,5.8171000480651855,1533.0,12494.0,323.75,577623.4,343110.0,3.0,849.25
2020-05-13,3239.3,46956.15,-9.67,5.884799957275391,1533.0,12494.0,320.25,577623.4,343211.0,3.0,836.0
2020-05-14,3239.3,46956.15,-9.67,5.88640022277832,1533.0,12494.0,320.25,577623.4,343157.0,3.0,835.25
2020-05-15,3239.3,46956.15,-9.67,5.8094000816345215,1533.0,12494.0,319.25,577623.4,343282.0,3.0,838.5
2020-05-16,3239.3,46956.15,-9.67,5.8094000816345215,1533.0,12494.0,319.25,577623.4,343282.0,3.0,838.5
2020-05-17,3239.3,46956.15,-9.67,5.8094000816345215,1533.0,12494.0,319.25,577623.4,343282.0,3.0,838.5
2020-05-18,3239.3,46956.15,-9.67,5.855199813842773,1533.0,12494.0,320.75,577623.4,342894.0,3.0,845.0
2020-05-19,3239.3,46956.15,-9.67,5.718999862670898,1533.0,12494.0,321.25,577623.4,342983.0,3.0,842.5
2020-05-20,3239.3,46956.15,-9.67,5.755199909210205,1533.0,12494.0,319.5,577623.4,344259.0,3.0,846.75
2020-05-21,3239.3,46956.15,-9.67,5.690499782562256,1533.0,12494.0,317.75,577623.4,344245.0,3.0,835.0
2020-05-22,3239.3,46956.15,-9.67,5.5524001121521,1533.0,12494.0,318.0,577623.4,344002.0,3.0,833.25
2020-05-23,3239.3,46956.15,-9.67,5.5524001121521,1533.0,12494.0,318.0,577623.4,344002.0,3.0,833.25
2020-05-24,3239.3,46956.15,-9.67,5.5524001121521,1533.0,12494.0,318.0,577623.4,344002.0,3.0,833.25
2020-05-25,3239.3,46956.15,-9.67,5.52869987487793,1533.0,12494.0,318.0,577623.4,344036.0,3.0,833.25
2020-05-26,3239.3,46956.15,-9.67,5.443399906158447,1533.0,12494.0,319.0,577623.4,344153.0,3.0,847.0
2020-05-27,3239.3,46956.15,-9.67,5.343999862670898,1533.0,12494.0,320.5,577623.4,345094.0,3.0,848.5
2020-05-28,3239.3,46956.15,-9.67,5.27269983291626,1533.0,12494.0,327.5,577623.4,345381.0,3.0,847.0
2020-05-29,3239.3,46956.15,-9.67,5.403600215911865,1533.0,12494.0,325.75,577623.4,345706.0,3.0,840.75
2020-05-30,3239.3,46956.15,-9.67,5.403600215911865,1533.0,12494.0,325.75,577623.4,345706.0,3.0,840.75
2020-05-31,3239.3,46956.15,-9.67,5.403600215911865,1533.0,12494.0,325.75,577623.4,345706.0,3.0,840.75
2020-06-01,6109.4,46956.15,-9.97,5.334799766540527,1700.0,20366.0,323.25,607132.1,345792.0,3.0,840.5
2020-06-02,6109.4,46956.15,-9.97,5.366499900817871,1700.0,20366.0,324.25,607132.1,347757.0,3.0,850.5
2020-06-03,6109.4,46956.15,-9.97,5.1992998123168945,1700.0,20366.0,324.0,607132.1,347806.0,3.0,857.5
2020-06-04,6109.4,46956.15,-9.97,5.061600208282471,1700.0,20366.0,329.0,607132.1,347931.0,3.0,867.75
2020-06-05,6109.4,46956.15,-9.97,5.117199897766113,1700.0,20366.0,331.25,607132.1,347625.0,3.0,867.75
2020-06-06,6109.4,46956.15,-9.97,5.117199897766113,1700.0,20366.0,331.25,607132.1,347625.0,3.0,867.75
2020-06-07,6109.4,46956.15,-9.97,5.117199897766113,1700.0,20366.0,331.25,607132.1,347625.0,3.0,867.75
2020-06-08,6109.4,46956.15,-9.97,4.959499835968018,1700.0,20366.0,333.75,607132.1,347934.0,3.0,864.75
2020-06-09,6109.4,46956.15,-9.97,4.821599960327148,1700.0,20366.0,327.5,607132.1,348357.0,3.0,863.25
2020-06-10,6109.4,46956.15,-9.97,4.898399829864502,1700.0,20366.0,326.25,607132.1,348717.0,3.0,865.5
2020-06-11,6109.4,46956.15,-9.97,4.9721999168396,1700.0,20366.0,329.75,607132.1,348717.0,3.0,866.0
2020-06-12,6109.4,46956.15,-9.97,4.974999904632568,1700.0,20366.0,330.0,607132.1,348323.0,3.0,871.25
2020-06-13,6109.4,46956.15,-9.97,4.974999904632568,1700.0,20366.0,330.0,607132.1,348323.0,3.0,871.25
2020-06-14,6109.4,46956.15,-9.97,4.974999904632568,1700.0,20366.0,330.0,607132.1,348323.0,3.0,871.25
2020-06-15,6109.4,46956.15,-9.97,5.047800064086914,1700.0,20366.0,329.25,607132.1,348296.0,3.0,869.0
2020-06-16,6109.4,46956.15,-9.97,5.153206825256348,1700.0,20366.0,329.0,607132.1,348373.0,3.0,867.0
2020-06-17,6109.4,46956.15,-9.97,5.243599891662598,1700.0,20366.0,330.25,607132.1,348431.0,3.0,871.25
2020-06-18,6109.4,46956.15,-9.97,5.22790002822876,1700.0,20366.0,331.0,607132.1,348418.0,2.25,873.0
2020-06-19,6109.4,46956.15,-9.97,5.377200126647949,1700.0,20366.0,332.5,607132.1,348442.0,2.25,876.5
2020-06-20,6109.4,46956.15,-9.97,5.377200126647949,1700.0,20366.0,332.5,607132.1,348442.0,2.25,876.5
2020-06-21,6109.4,46956.15,-9.97,5.377200126647949,1700.0,20366.0,332.5,607132.1,348442.0,2.25,876.5
2020-06-22,6109.4,46956.15,-9.97,5.309999942779541,1700.0,20366.0,328.25,607132.1,348853.0,2.25,876.25
2020-06-23,6109.4,46956.15,-9.97,5.2519001960754395,1700.0,20366.0,325.0,607132.1,349113.0,2.25,875.0
2020-06-24,6109.4,46956.15,-9.97,5.151000022888184,1700.0,20366.0,324.25,607132.1,348981.0,2.25,870.75
2020-06-25,6109.4,46956.15,-9.97,5.34660005569458,1700.0,20366.0,317.25,607132.1,348850.0,2.25,869.25
2020-06-26,6109.4,46956.15,-9.97,5.359499931335449,1700.0,20366.0,317.0,607132.1,348812.0,2.25,865.0
2020-06-27,6109.4,46956.15,-9.97,5.359499931335449,1700.0,20366.0,317.0,607132.1,348812.0,2.25,865.0
2020-06-28,6109.4,46956.15,-9.97,5.359499931335449,1700.0,20366.0,317.0,607132.1,348812.0,2.25,865.0
2020-06-29,6109.4,46956.15,-9.97,5.480899810791016,1700.0,20366.0,326.25,607132.1,349030.0,2.25,866.5
2020-06-30,6109.4,46956.15,-9.97,5.402100086212158,1700.0,20366.0,338.5,607132.1,348781.0,2.25,884.25
2020-07-01,6895.9,46956.15,-9.22,5.461699962615967,1818.0,28128.0,348.25,643923.2,348703.0,2.25,893.75
2020-07-02,6895.9,46956.15,-9.22,5.316199779510498,1818.0,28128.0,342.5,643923.2,351053.0,2.25,892.5
2020-07-03,6895.9,46956.15,-9.22,5.35890007019043,1818.0,28128.0,342.5,643923.2,351054.0,2.25,892.5
2020-07-04,6895.9,46956.15,-9.22,5.35890007019043,1818.0,28128.0,342.5,643923.2,351054.0,2.25,892.5
2020-07-05,6895.9,46956.15,-9.22,5.35890007019043,1818.0,28128.0,342.5,643923.2,351054.0,2.25,892.5
2020-07-06,6895.9,46956.15,-9.22,5.311399936676025,1818.0,28128.0,346.5,643923.2,351273.0,2.25,898.5
2020-07-07,6895.9,46956.15,-9.22,5.354300022125244,1818.0,28128.0,345.0,643923.2,351351.0,2.25,895.25
2020-07-08,6895.9,46956.15,-9.22,5.377799987792969,1818.0,28128.0,348.25,643923.2,351663.0,2.25,894.75
2020-07-09,6895.9,46956.15,-9.22,5.342599868774414,1818.0,28128.0,351.25,643923.2,351792.0,2.25,898.25
2020-07-10,6895.9,46956.15,-9.22,5.337800025939941,1818.0,28128.0,340.5,643923.2,351924.0,2.25,891.5
2020-07-11,6895.9,46956.15,-9.22,5.337800025939941,1818.0,28128.0,340.5,643923.2,351924.0,2.25,891.5
2020-07-12,6895.9,46956.15,-9.22,5.337800025939941,1818.0,28128.0,340.5,643923.2,351924.0,2.25,891.5
2020-07-13,6895.9,46956.15,-9.22,5.326900005340576,1818.0,28128.0,334.0,643923.2,351824.0,2.25,876.5
2020-07-14,6895.9,46956.15,-9.22,5.401500225067139,1818.0,28128.0,334.75,643923.2,352196.0,2.25,882.25
2020-07-15,6895.9,46956.15,-9.22,5.366799831390381,1818.0,28128.0,326.25,643923.2,352244.0,2.25,886.25
2020-07-16,6895.9,46956.15,-9.22,5.366948127746582,1818.0,28128.0,330.25,643923.2,352377.0,2.25,893.5
2020-07-17,6895.9,46956.15,-9.22,5.330699920654297,1818.0,28128.0,333.0,643923.2,352382.0,2.25,898.0
2020-07-18,6895.9,46956.15,-9.22,5.330699920654297,1818.0,28128.0,333.0,643923.2,352382.0,2.25,898.0
2020-07-19,6895.9,46956.15,-9.22,5.330699920654297,1818.0,28128.0,333.0,643923.2,352382.0,2.25,898.0
2020-07-20,6895.9,46956.15,-9.22,5.385300159454346,1818.0,28128.0,328.25,643923.2,352599.0,2.25,903.0
2020-07-21,6895.9,46956.15,-9.22,5.327700138092041,1818.0,28128.0,322.75,643923.2,352900.0,2.25,896.5
2020-07-22,6895.9,46956.15,-9.22,5.1697998046875,1818.0,28128.0,327.5,643923.2,353280.0,2.25,899.25
2020-07-23,6895.9,46956.15,-9.22,5.118100166320801,1818.0,28128.0,328.0,643923.2,353335.0,2.25,906.25
2020-07-24,6895.9,46956.15,-9.22,5.210599899291992,1818.0,28128.0,326.25,643923.2,353340.0,2.25,904.75
2020-07-25,6895.9,46956.15,-9.22,5.210599899291992,1818.0,28128.0,326.25,643923.2,353340.0,2.25,904.75
2020-07-26,6895.9,46956.15,-9.22,5.210599899291992,1818.0,28128.0,326.25,643923.2,353340.0,2.25,904.75
2020-07-27,6895.9,46956.15,-9.22,5.229100227355957,1818.0,28128.0,325.0,643923.2,353882.0,2.25,906.5
2020-07-28,6895.9,46956.15,-9.22,5.141421794891357,1818.0,28128.0,320.0,643923.2,353900.0,2.25,896.75
2020-07-29,6895.9,46956.15,-9.22,5.152299880981445,1818.0,28128.0,315.5,643923.2,354216.0,2.25,891.5
2020-07-30,6895.9,46956.15,-9.22,5.168799877166748,1818.0,28128.0,315.75,643923.2,354383.0,2.25,891.75
2020-07-31,6895.9,46956.15,-9.22,5.153900146484375,1818.0,28128.0,316.0,643923.2,354664.0,2.25,897.5
2020-08-01,5226.2,46956.15,-5.73,5.153900146484375,1795.0,31496.0,316.0,637381.6,354664.0,2.25,897.5
2020-08-02,5226.2,46956.15,-5.73,5.153900146484375,1795.0,31496.0,316.0,637381.6,354664.0,2.25,897.5
2020-08-03,5226.2,46956.15,-5.73,5.221199989318848,1795.0,31496.0,317.5,637381.6,354558.0,2.25,897.5
2020-08-04,5226.2,46956.15,-5.73,5.318699836730957,1795.0,31496.0,308.25,637381.6,356823.0,2.25,883.75
2020-08-05,5226.2,46956.15,-5.73,5.290200233459473,1795.0,31496.0,311.0,637381.6,357339.0,2.25,882.0
2020-08-06,5226.2,46956.15,-5.73,5.290900230407715,1795.0,31496.0,311.25,637381.6,357450.0,2.0,880.75
2020-08-07,5226.2,46956.15,-5.73,5.331299781799316,1795.0,31496.0,307.75,637381.6,356905.0,2.0,870.25
2020-08-08,5226.2,46956.15,-5.73,5.331299781799316,1795.0,31496.0,307.75,637381.6,356905.0,2.0,870.25
2020-08-09,5226.2,46956.15,-5.73,5.331299781799316,1795.0,31496.0,307.75,637381.6,356905.0,2.0,870.25
2020-08-10,5226.2,46956.15,-5.73,5.43720006942749,1795.0,31496.0,310.5,637381.6,356932.0,2.0,876.5
2020-08-11,5226.2,46956.15,-5.73,5.480500221252441,1795.0,31496.0,311.5,637381.6,356363.0,2.0,878.0
2020-08-12,5226.2,46956.15,-5.73,5.38040018081665,1795.0,31496.0,314.5,637381.6,356431.0,2.0,890.5
2020-08-13,5226.2,46956.15,-5.73,5.434999942779541,1795.0,31496.0,325.25,637381.6,356560.0,2.0,907.25
2020-08-14,5226.2,46956.15,-5.73,5.367000102996826,1795.0,31496.0,324.5,637381.6,356557.0,2.0,903.5
2020-08-15,5226.2,46956.15,-5.73,5.367000102996826,1795.0,31496.0,324.5,637381.6,356557.0,2.0,903.5
2020-08-16,5226.2,46956.15,-5.73,5.367000102996826,1795.0,31496.0,324.5,637381.6,356557.0,2.0,903.5
2020-08-17,5226.2,46956.15,-5.73,5.42080020904541,1795.0,31496.0,331.0,637381.6,356951.0,2.0,912.5
2020-08-18,5226.2,46956.15,-5.73,5.508299827575684,1795.0,31496.0,327.0,637381.6,357336.0,2.0,912.0
2020-08-19,5226.2,46956.15,-5.73,5.465400218963623,1795.0,31496.0,325.0,637381.6,357251.0,2.0,912.5
2020-08-20,5226.2,46956.15,-5.73,5.556399822235107,1795.0,31496.0,324.5,637381.6,357049.0,2.0,903.0
2020-08-21,5226.2,46956.15,-5.73,5.5559000968933105,1795.0,31496.0,327.0,637381.6,356776.0,2.0,900.75
2020-08-22,5226.2,46956.15,-5.73,5.5559000968933105,1795.0,31496.0,327.0,637381.6,356776.0,2.0,900.75
2020-08-23,5226.2,46956.15,-5.73,5.5559000968933105,1795.0,31496.0,327.0,637381.6,356776.0,2.0,900.75
2020-08-24,5226.2,46956.15,-5.73,5.618599891662598,1795.0,31496.0,331.75,637381.6,355774.0,2.0,899.75
2020-08-25,5226.2,46956.15,-5.73,5.610599994659424,1795.0,31496.0,340.75,637381.6,354929.0,2.0,913.75
2020-08-26,5226.2,46956.15,-5.73,5.507400035858154,1795.0,31496.0,340.5,637381.6,355176.0,2.0,919.5
2020-08-27,5226.2,46956.15,-5.73,5.6072001457214355,1795.0,31496.0,344.25,637381.6,355192.0,2.0,937.25
2020-08-28,5226.2,46956.15,-5.73,5.568699836730957,1795.0,31496.0,346.0,637381.6,355918.0,2.0,950.5
2020-08-29,5226.2,46956.15,-5.73,5.568699836730957,1795.0,31496.0,346.0,637381.6,355918.0,2.0,950.5
2020-08-30,5226.2,46956.15,-5.73,5.568699836730957,1795.0,31496.0,346.0,637381.6,355918.0,2.0,950.5
2020-08-31,5226.2,46956.15,-5.73,5.389999866485596,1795.0,31496.0,348.5,637381.6,356092.0,2.0,951.25
2020-09-01,4741.0,46956.15,-6.27,5.490900039672852,1889.0,37694.0,349.5,648018.7,356249.0,2.0,955.0
2020-09-02,4741.0,46956.15,-6.27,5.397299766540527,1889.0,37694.0,349.75,648018.7,358325.0,2.0,962.5
2020-09-03,4741.0,46956.15,-6.27,5.338699817657471,1889.0,37694.0,344.5,648018.7,358194.0,2.0,968.75
2020-09-04,4741.0,46956.15,-6.27,5.289899826049805,1889.0,37694.0,347.25,648018.7,357679.0,2.0,969.5
2020-09-05,4741.0,46956.15,-6.27,5.289899826049805,1889.0,37694.0,347.25,648018.7,357679.0,2.0,969.5
