Date,Value,source,feature_code
2020-10-23,1083.75,yahoo,SOJA_US
2020-10-23,419.25,yahoo,MILHO_US
2020-10-23,5.591300010681152,yahoo,DOLAR
2020-10-26,1087.75,yahoo,SOJA_US
2020-10-26,417.75,yahoo,MILHO_US
2020-10-26,5.616199970245361,yahoo,DOLAR
2020-10-27,5.622700214385986,yahoo,DOLAR
2020-10-27,1082.25,yahoo,SOJA_US
2020-10-27,416.0,yahoo,MILHO_US
2020-10-28,1057.25,yahoo,SOJA_US
2020-10-28,401.5,yahoo,MILHO_US
2020-10-28,5.7052001953125,yahoo,DOLAR
2020-10-29,5.744900226593018,yahoo,DOLAR
2020-10-29,398.5,yahoo,MILHO_US
2020-10-29,1051.75,yahoo,SOJA_US
2020-10-30,398.5,yahoo,MILHO_US
2020-10-30,5.7778000831604,yahoo,DOLAR
2020-10-30,1056.5,yahoo,SOJA_US
2020-11-02,1050.75,yahoo,SOJA_US
2020-11-02,397.5,yahoo,MILHO_US
2020-11-02,5.741399765014648,yahoo,DOLAR
2020-11-03,401.0,yahoo,MILHO_US
2020-11-03,5.741099834442139,yahoo,DOLAR
2020-11-03,1059.0,yahoo,SOJA_US
2020-11-04,405.25,yahoo,MILHO_US
2020-11-04,5.754899978637695,yahoo,DOLAR
2020-11-04,1079.0,yahoo,SOJA_US
2020-11-05,1101.75,yahoo,SOJA_US
2020-11-05,5.663000106811523,yahoo,DOLAR
2020-11-05,409.25,yahoo,MILHO_US
2020-11-06,406.75,yahoo,MILHO_US
2020-11-06,1098.5,yahoo,SOJA_US
2020-11-06,5.523399829864502,yahoo,DOLAR
2020-11-09,5.36269998550415,yahoo,DOLAR
2020-11-09,407.5,yahoo,MILHO_US
2020-11-09,1105.0,yahoo,SOJA_US
2020-11-10,5.384699821472168,yahoo,DOLAR
2020-11-10,423.0,yahoo,MILHO_US
2020-11-10,1138.25,yahoo,SOJA_US
2020-11-11,5.413899898529053,yahoo,DOLAR
2020-11-11,1143.25,yahoo,SOJA_US
2020-11-11,417.25,yahoo,MILHO_US
2020-11-12,5.389999866485596,yahoo,DOLAR
2020-11-12,1137.0,yahoo,SOJA_US
2020-11-12,408.25,yahoo,MILHO_US
2020-11-13,5.456699848175049,yahoo,DOLAR
2020-11-13,410.5,yahoo,MILHO_US
2020-11-13,1141.5,yahoo,SOJA_US
2020-11-16,416.25,yahoo,MILHO_US
2020-11-16,5.456999778747559,yahoo,DOLAR
2020-11-16,1153.5,yahoo,SOJA_US
2020-11-17,1169.75,yahoo,SOJA_US
2020-11-17,5.414899826049805,yahoo,DOLAR
2020-11-17,420.25,yahoo,MILHO_US
2020-11-18,5.327199935913086,yahoo,DOLAR
2020-11-18,425.75,yahoo,MILHO_US
2020-11-18,1175.75,yahoo,SOJA_US
2020-11-19,5.361700057983398,yahoo,DOLAR
2020-11-19,422.5,yahoo,MILHO_US
2020-11-19,1177.5,yahoo,SOJA_US
2020-11-20,423.25,yahoo,MILHO_US
2020-11-20,1181.0,yahoo,SOJA_US
2020-11-20,5.304500102996826,yahoo,DOLAR
2020-11-23,1191.5,yahoo,SOJA_US
2020-11-23,426.5,yahoo,MILHO_US
2020-11-23,5.3780999183654785,yahoo,DOLAR
2020-11-24,425.75,yahoo,MILHO_US
2020-11-24,1191.25,yahoo,SOJA_US
2020-11-24,5.4405999183654785,yahoo,DOLAR
2020-11-25,5.372600078582764,yahoo,DOLAR
2020-11-25,420.0,yahoo,MILHO_US
2020-11-25,1184.0,yahoo,SOJA_US
2020-11-26,5.3225998878479,yahoo,DOLAR
2020-11-27,5.335299968719482,yahoo,DOLAR
2020-11-27,425.5,yahoo,MILHO_US
2020-11-27,1191.75,yahoo,SOJA_US
2020-11-30,5.34250020980835,yahoo,DOLAR
2020-11-30,419.75,yahoo,MILHO_US
2020-11-30,1168.5,yahoo,SOJA_US
2020-12-01,5.331099987030029,yahoo,DOLAR
2020-12-01,1162.0,yahoo,SOJA_US
2020-12-01,414.75,yahoo,MILHO_US
2020-12-02,5.204899787902832,yahoo,DOLAR
2020-12-02,419.0,yahoo,MILHO_US
2020-12-02,1153.0,yahoo,SOJA_US
2020-12-03,1168.25,yahoo,SOJA_US
2020-12-03,5.216300010681152,yahoo,DOLAR
2020-12-03,422.5,yahoo,MILHO_US
2020-12-04,5.151000022888184,yahoo,DOLAR
2020-12-04,1163.0,yahoo,SOJA_US
2020-12-04,417.0,yahoo,MILHO_US
2020-12-07,5.154399871826172,yahoo,DOLAR
2020-12-07,1158.5,yahoo,SOJA_US
2020-12-07,419.5,yahoo,MILHO_US
2020-12-08,5.098299980163574,yahoo,DOLAR
2020-12-08,1145.75,yahoo,SOJA_US
2020-12-08,417.0,yahoo,MILHO_US
2020-12-09,1158.5,yahoo,SOJA_US
2020-12-09,422.0,yahoo,MILHO_US
2020-12-09,5.119699954986572,yahoo,DOLAR
2020-12-10,1152.75,yahoo,SOJA_US
2020-12-10,5.1697001457214355,yahoo,DOLAR
2020-12-10,420.25,yahoo,MILHO_US
2020-12-11,5.024199962615967,yahoo,DOLAR
2020-12-11,424.25,yahoo,MILHO_US
2020-12-11,1160.5,yahoo,SOJA_US
2020-12-14,1169.5,yahoo,SOJA_US
2020-12-14,419.25,yahoo,MILHO_US
2020-12-14,5.064199924468994,yahoo,DOLAR
2020-12-15,5.117700099945068,yahoo,DOLAR
2020-12-15,1184.25,yahoo,SOJA_US
2020-12-15,424.75,yahoo,MILHO_US
2020-12-16,5.078884124755859,yahoo,DOLAR
2020-12-16,1183.75,yahoo,SOJA_US
2020-12-16,427.25,yahoo,MILHO_US
2020-12-17,5.083199977874756,yahoo,DOLAR
2020-12-17,432.5,yahoo,MILHO_US
2020-12-17,1201.25,yahoo,SOJA_US
2020-12-18,5.0569000244140625,yahoo,DOLAR
2020-12-18,1220.0,yahoo,SOJA_US
2020-12-18,437.5,yahoo,MILHO_US
2020-12-21,5.100599765777588,yahoo,DOLAR
2020-12-21,1243.25,yahoo,SOJA_US
2020-12-21,440.0,yahoo,MILHO_US
2020-12-22,443.5,yahoo,MILHO_US
2020-12-22,5.118937969207764,yahoo,DOLAR
2020-12-22,1247.25,yahoo,SOJA_US
2020-12-23,447.25,yahoo,MILHO_US
2020-12-23,1258.75,yahoo,SOJA_US
2020-12-23,5.1566548347473145,yahoo,DOLAR
2020-12-24,451.0,yahoo,MILHO_US
2020-12-24,5.2153000831604,yahoo,DOLAR
2020-12-24,1263.5,yahoo,SOJA_US
2020-12-25,5.2153000831604,yahoo,DOLAR
2020-12-28,456.5,yahoo,MILHO_US
2020-12-28,1255.25,yahoo,SOJA_US
2020-12-28,5.2153000831604,yahoo,DOLAR
2020-12-29,5.2459001541137695,yahoo,DOLAR
2020-12-29,1295.5,yahoo,SOJA_US
2020-12-29,466.0,yahoo,MILHO_US
2020-12-30,1303.75,yahoo,SOJA_US
2020-12-30,474.5,yahoo,MILHO_US
2020-12-30,5.208600044250488,yahoo,DOLAR
2020-12-31,5.190838813781738,yahoo,DOLAR
2020-12-31,484.0,yahoo,MILHO_US
2020-12-31,1315.25,yahoo,SOJA_US
2021-01-01,5.1921000480651855,yahoo,DOLAR
2021-01-04,1316.5,yahoo,SOJA_US
2021-01-04,5.19189977645874,yahoo,DOLAR
2021-01-04,483.75,yahoo,MILHO_US
2021-01-05,1350.0,yahoo,SOJA_US
2021-01-05,5.295300006866455,yahoo,DOLAR
2021-01-05,491.75,yahoo,MILHO_US
2021-01-06,1365.25,yahoo,SOJA_US
2021-01-06,495.0,yahoo,MILHO_US
2021-01-06,5.28410005569458,yahoo,DOLAR
2021-01-07,1360.5,yahoo,SOJA_US
2021-01-07,494.0,yahoo,MILHO_US
2021-01-07,5.312900066375732,yahoo,DOLAR
2021-01-08,496.25,yahoo,MILHO_US
2021-01-08,5.40880012512207,yahoo,DOLAR
2021-01-08,1375.75,yahoo,SOJA_US
2021-01-11,1374.5,yahoo,SOJA_US
2021-01-11,492.25,yahoo,MILHO_US
2021-01-11,5.4121880531311035,yahoo,DOLAR
2021-01-12,5.48769998550415,yahoo,DOLAR
2021-01-12,1422.0,yahoo,SOJA_US
2021-01-12,517.25,yahoo,MILHO_US
2021-01-13,5.321400165557861,yahoo,DOLAR
2021-01-13,524.5,yahoo,MILHO_US
2021-01-13,1411.0,yahoo,SOJA_US
2021-01-14,1436.5,yahoo,SOJA_US
2021-01-14,5.297500133514404,yahoo,DOLAR
2021-01-14,534.25,yahoo,MILHO_US
2021-01-15,531.5,yahoo,MILHO_US
2021-01-15,1416.75,yahoo,SOJA_US
2021-01-15,5.195799827575684,yahoo,DOLAR
2021-01-18,5.291299819946289,yahoo,DOLAR
2021-01-19,1385.75,yahoo,SOJA_US
2021-01-19,5.2947998046875,yahoo,DOLAR
2021-01-19,526.0,yahoo,MILHO_US
2021-01-20,5.3566999435424805,yahoo,DOLAR
2021-01-20,522.0,yahoo,MILHO_US
2021-01-20,1369.5,yahoo,SOJA_US
2021-01-21,5.290500164031982,yahoo,DOLAR
2021-01-21,524.25,yahoo,MILHO_US
2021-01-21,1370.25,yahoo,SOJA_US
2021-01-22,5.3495001792907715,yahoo,DOLAR
2021-01-22,500.5,yahoo,MILHO_US
2021-01-22,1311.75,yahoo,SOJA_US
2021-01-25,511.5,yahoo,MILHO_US
2021-01-25,5.4654998779296875,yahoo,DOLAR
2021-01-25,1343.5,yahoo,SOJA_US
2021-01-26,1370.25,yahoo,SOJA_US
2021-01-26,5.4654998779296875,yahoo,DOLAR
2021-01-26,532.25,yahoo,MILHO_US
2021-01-27,1374.75,yahoo,SOJA_US
2021-01-27,5.353799819946289,yahoo,DOLAR
2021-01-27,534.0,yahoo,MILHO_US
2021-01-28,5.412600040435791,yahoo,DOLAR
2021-01-28,534.5,yahoo,MILHO_US
2021-01-28,1353.25,yahoo,SOJA_US
2021-01-29,1370.0,yahoo,SOJA_US
2021-01-29,5.437989234924316,yahoo,DOLAR
2021-01-29,547.0,yahoo,MILHO_US
2021-02-01,1365.25,yahoo,SOJA_US
2021-02-01,5.4608001708984375,yahoo,DOLAR
2021-02-01,549.25,yahoo,MILHO_US
2021-02-02,543.0,yahoo,MILHO_US
2021-02-02,1354.75,yahoo,SOJA_US
2021-02-02,5.430500030517578,yahoo,DOLAR
2021-02-03,1371.25,yahoo,SOJA_US
2021-02-03,5.3668999671936035,yahoo,DOLAR
2021-02-03,552.0,yahoo,MILHO_US
2021-02-04,550.0,yahoo,MILHO_US
2021-02-04,1372.5,yahoo,SOJA_US
2021-02-04,5.3520002365112305,yahoo,DOLAR
2021-02-05,1366.75,yahoo,SOJA_US
2021-02-05,5.4257001876831055,yahoo,DOLAR
2021-02-05,548.5,yahoo,MILHO_US
2021-02-08,563.75,yahoo,MILHO_US
2021-02-08,5.369200229644775,yahoo,DOLAR
2021-02-08,1387.75,yahoo,SOJA_US
2021-02-09,1401.75,yahoo,SOJA_US
2021-02-09,556.25,yahoo,MILHO_US
2021-02-09,5.364299774169922,yahoo,DOLAR
2021-02-10,534.5,yahoo,MILHO_US
2021-02-10,5.376699924468994,yahoo,DOLAR
2021-02-10,1354.0,yahoo,SOJA_US
2021-02-11,1367.5,yahoo,SOJA_US
2021-02-11,541.0,yahoo,MILHO_US
2021-02-11,5.384900093078613,yahoo,DOLAR
2021-02-12,5.3653998374938965,yahoo,DOLAR
2021-02-12,1372.0,yahoo,SOJA_US
2021-02-12,538.75,yahoo,MILHO_US
2021-02-15,5.368599891662598,yahoo,DOLAR
2021-02-16,5.368000030517578,yahoo,DOLAR
2021-02-16,552.25,yahoo,MILHO_US
2021-02-16,1384.75,yahoo,SOJA_US
2021-02-17,5.3694000244140625,yahoo,DOLAR
2021-02-17,1383.75,yahoo,SOJA_US
2021-02-17,553.0,yahoo,MILHO_US
2021-02-18,5.409800052642822,yahoo,DOLAR
2021-02-18,550.25,yahoo,MILHO_US
2021-02-18,1375.0,yahoo,SOJA_US
2021-02-19,5.42579984664917,yahoo,DOLAR
2021-02-19,1377.25,yahoo,SOJA_US
2021-02-19,542.75,yahoo,MILHO_US
2021-02-22,1383.75,yahoo,SOJA_US
2021-02-22,551.0,yahoo,MILHO_US
2021-02-22,5.38070011138916,yahoo,DOLAR
2021-02-23,553.75,yahoo,MILHO_US
2021-02-23,5.463399887084961,yahoo,DOLAR
2021-02-23,1406.0,yahoo,SOJA_US
2021-02-24,559.25,yahoo,MILHO_US
2021-02-24,5.439599990844727,yahoo,DOLAR
2021-02-24,1423.75,yahoo,SOJA_US
2021-02-25,5.402964115142822,yahoo,DOLAR
2021-02-25,1406.0,yahoo,SOJA_US
2021-02-25,554.75,yahoo,MILHO_US
2021-02-26,555.5,yahoo,MILHO_US
2021-02-26,5.528025150299072,yahoo,DOLAR
2021-02-26,1405.25,yahoo,SOJA_US
2021-03-01,5.597599983215332,yahoo,DOLAR
2021-03-01,1392.5,yahoo,SOJA_US
2021-03-01,547.5,yahoo,MILHO_US
2021-03-02,560.75,yahoo,MILHO_US
2021-03-02,5.640699863433838,yahoo,DOLAR
2021-03-02,1414.0,yahoo,SOJA_US
2021-03-03,1410.75,yahoo,SOJA_US
2021-03-03,550.25,yahoo,MILHO_US
2021-03-03,5.675099849700928,yahoo,DOLAR
2021-03-04,546.25,yahoo,MILHO_US
2021-03-04,5.617499828338623,yahoo,DOLAR
2021-03-04,1415.25,yahoo,SOJA_US
2021-03-05,5.668300151824951,yahoo,DOLAR
2021-03-05,1434.25,yahoo,SOJA_US
2021-03-05,562.0,yahoo,MILHO_US
2021-03-08,5.689499855041504,yahoo,DOLAR
2021-03-08,565.0,yahoo,MILHO_US
2021-03-08,1437.75,yahoo,SOJA_US
2021-03-09,5.874599933624268,yahoo,DOLAR
2021-03-09,562.0,yahoo,MILHO_US
2021-03-09,1441.25,yahoo,SOJA_US
2021-03-10,5.801499843597412,yahoo,DOLAR
2021-03-10,547.75,yahoo,MILHO_US
2021-03-10,1411.5,yahoo,SOJA_US
2021-03-11,5.67110013961792,yahoo,DOLAR
2021-03-11,555.0,yahoo,MILHO_US
2021-03-11,1415.5,yahoo,SOJA_US
2021-03-12,5.534800052642822,yahoo,DOLAR
2021-03-12,1415.75,yahoo,SOJA_US
2021-03-12,549.25,yahoo,MILHO_US
2021-03-15,1419.5,yahoo,SOJA_US
2021-03-15,549.5,yahoo,MILHO_US
2021-03-15,5.4951558113098145,yahoo,DOLAR
2021-03-16,5.614500045776367,yahoo,DOLAR
2021-03-16,1423.25,yahoo,SOJA_US
2021-03-16,554.25,yahoo,MILHO_US
2021-03-17,5.6234002113342285,yahoo,DOLAR
2021-03-17,1417.75,yahoo,SOJA_US
2021-03-17,558.0,yahoo,MILHO_US
2021-03-18,5.583099842071533,yahoo,DOLAR
2021-03-18,546.5,yahoo,MILHO_US
2021-03-18,1392.25,yahoo,SOJA_US
2021-03-19,557.75,yahoo,MILHO_US
2021-03-19,5.558700084686279,yahoo,DOLAR
2021-03-19,1416.25,yahoo,SOJA_US
2021-03-22,1417.5,yahoo,SOJA_US
2021-03-22,5.493563175201416,yahoo,DOLAR
2021-03-22,549.0,yahoo,MILHO_US
2021-03-23,5.505499839782715,yahoo,DOLAR
2021-03-23,1423.25,yahoo,SOJA_US
2021-03-23,551.25,yahoo,MILHO_US
2021-03-24,5.520400047302246,yahoo,DOLAR
2021-03-24,1432.75,yahoo,SOJA_US
2021-03-24,553.25,yahoo,MILHO_US
2021-03-25,1414.25,yahoo,SOJA_US
2021-03-25,5.61959981918335,yahoo,DOLAR
2021-03-25,546.5,yahoo,MILHO_US
2021-03-26,1400.5,yahoo,SOJA_US
2021-03-26,5.648399829864502,yahoo,DOLAR
2021-03-26,552.5,yahoo,MILHO_US
2021-03-29,5.752399921417236,yahoo,DOLAR
2021-03-29,1393.0,yahoo,SOJA_US
2021-03-29,546.75,yahoo,MILHO_US
2021-03-30,5.780799865722656,yahoo,DOLAR
2021-03-30,1366.75,yahoo,SOJA_US
2021-03-30,539.25,yahoo,MILHO_US
2021-03-31,5.771599769592285,yahoo,DOLAR
2021-03-31,564.25,yahoo,MILHO_US
2021-03-31,1436.75,yahoo,SOJA_US
2021-04-01,5.63129997253418,yahoo,DOLAR
2021-04-01,1402.0,yahoo,SOJA_US
2021-04-01,559.75,yahoo,MILHO_US
2021-04-02,5.707399845123291,yahoo,DOLAR
2021-04-05,553.25,yahoo,MILHO_US
2021-04-05,1412.75,yahoo,SOJA_US
2021-04-05,5.710599899291992,yahoo,DOLAR
2021-04-06,5.662700176239014,yahoo,DOLAR
2021-04-06,554.25,yahoo,MILHO_US
2021-04-06,1418.75,yahoo,SOJA_US
2021-04-07,5.593200206756592,yahoo,DOLAR
2021-04-07,560.5,yahoo,MILHO_US
2021-04-07,1408.75,yahoo,SOJA_US
2021-04-08,1415.25,yahoo,SOJA_US
2021-04-08,5.612100124359131,yahoo,DOLAR
2021-04-08,579.75,yahoo,MILHO_US
2021-04-09,5.5665998458862305,yahoo,DOLAR
2021-04-09,1403.0,yahoo,SOJA_US
2021-04-09,577.25,yahoo,MILHO_US
2021-04-12,569.0,yahoo,MILHO_US
2021-04-12,1382.0,yahoo,SOJA_US
2021-04-12,5.679299831390381,yahoo,DOLAR
2021-04-13,580.0,yahoo,MILHO_US
2021-04-13,1389.5,yahoo,SOJA_US
2021-04-13,5.7322001457214355,yahoo,DOLAR
2021-04-14,1410.0,yahoo,SOJA_US
2021-04-14,594.0,yahoo,MILHO_US
2021-04-14,5.716300010681152,yahoo,DOLAR
2021-04-15,5.652900218963623,yahoo,DOLAR
2021-04-15,590.0,yahoo,MILHO_US
2021-04-15,1418.25,yahoo,SOJA_US
2021-04-16,1433.25,yahoo,SOJA_US
2021-04-16,585.5,yahoo,MILHO_US
2021-04-16,5.614999771118164,yahoo,DOLAR
2021-04-19,5.5858001708984375,yahoo,DOLAR
2021-04-19,592.0,yahoo,MILHO_US
2021-04-19,1449.75,yahoo,SOJA_US
2021-04-20,1472.0,yahoo,SOJA_US
2021-04-20,606.5,yahoo,MILHO_US
2021-04-20,5.545300006866455,yahoo,DOLAR
2021-04-21,5.56790018081665,yahoo,DOLAR
2021-04-21,625.5,yahoo,MILHO_US
2021-04-21,1497.25,yahoo,SOJA_US
2021-04-22,1533.25,yahoo,SOJA_US
2021-04-22,5.56790018081665,yahoo,DOLAR
2021-04-22,650.5,yahoo,MILHO_US
2021-04-23,5.44320011138916,yahoo,DOLAR
2021-04-23,655.5,yahoo,MILHO_US
2021-04-23,1539.75,yahoo,SOJA_US
2021-04-26,1569.0,yahoo,SOJA_US
2021-04-26,5.477200031280518,yahoo,DOLAR
2021-04-26,680.5,yahoo,MILHO_US
2021-04-27,1549.75,yahoo,SOJA_US
2021-04-27,695.5,yahoo,MILHO_US
2021-04-27,5.435299873352051,yahoo,DOLAR
2021-04-28,1557.75,yahoo,SOJA_US
2021-04-28,5.451000213623047,yahoo,DOLAR
2021-04-28,686.25,yahoo,MILHO_US
2021-04-29,702.0,yahoo,MILHO_US
2021-04-29,5.341400146484375,yahoo,DOLAR
2021-04-29,1542.5,yahoo,SOJA_US
2021-04-30,740.0,yahoo,MILHO_US
2021-04-30,5.336400032043457,yahoo,DOLAR
2021-04-30,1571.0,yahoo,SOJA_US
2021-05-03,5.439700126647949,yahoo,DOLAR
2021-05-03,732.25,yahoo,MILHO_US
2021-05-03,1560.25,yahoo,SOJA_US
2021-05-04,1577.0,yahoo,SOJA_US
2021-05-04,5.4380998611450195,yahoo,DOLAR
2021-05-04,744.75,yahoo,MILHO_US
2021-05-05,5.442599773406982,yahoo,DOLAR
2021-05-05,753.25,yahoo,MILHO_US
2021-05-05,1582.0,yahoo,SOJA_US
2021-05-06,1605.5,yahoo,SOJA_US
2021-05-06,759.5,yahoo,MILHO_US
2021-05-06,5.352700233459473,yahoo,DOLAR
2021-05-07,1621.0,yahoo,SOJA_US
2021-05-07,772.75,yahoo,MILHO_US
2021-05-07,5.273430824279785,yahoo,DOLAR
2021-05-10,1620.0,yahoo,SOJA_US
2021-05-10,748.0,yahoo,MILHO_US
2021-05-10,5.235499858856201,yahoo,DOLAR
2021-05-11,759.5,yahoo,MILHO_US
2021-05-11,1637.5,yahoo,SOJA_US
2021-05-11,5.2221999168396,yahoo,DOLAR
2021-05-12,5.221199989318848,yahoo,DOLAR
2021-05-12,757.5,yahoo,MILHO_US
2021-05-12,1660.5,yahoo,SOJA_US
2021-05-13,719.0,yahoo,MILHO_US
2021-05-13,1612.25,yahoo,SOJA_US
2021-05-13,5.303100109100342,yahoo,DOLAR
2021-05-14,5.307700157165527,yahoo,DOLAR
2021-05-14,685.0,yahoo,MILHO_US
2021-05-14,1603.75,yahoo,SOJA_US
2021-05-17,1587.5,yahoo,SOJA_US
2021-05-17,5.269499778747559,yahoo,DOLAR
2021-05-17,652.5,yahoo,MILHO_US
2021-05-18,1574.25,yahoo,SOJA_US
2021-05-18,658.25,yahoo,MILHO_US
2021-05-18,5.271500110626221,yahoo,DOLAR
2021-05-19,5.259500026702881,yahoo,DOLAR
2021-05-19,658.25,yahoo,MILHO_US
2021-05-19,1538.25,yahoo,SOJA_US
2021-05-20,664.5,yahoo,MILHO_US
2021-05-20,1533.25,yahoo,SOJA_US
2021-05-20,5.308000087738037,yahoo,DOLAR
2021-05-21,1526.25,yahoo,SOJA_US
2021-05-21,5.281300067901611,yahoo,DOLAR
2021-05-21,659.5,yahoo,MILHO_US
2021-05-24,657.25,yahoo,MILHO_US
2021-05-24,1522.75,yahoo,SOJA_US
2021-05-24,5.361800193786621,yahoo,DOLAR
2021-05-25,1511.75,yahoo,SOJA_US
2021-05-25,5.31850004196167,yahoo,DOLAR
2021-05-25,620.25,yahoo,MILHO_US
2021-05-26,624.5,yahoo,MILHO_US
2021-05-26,1503.5,yahoo,SOJA_US
2021-05-26,5.330699920654297,yahoo,DOLAR
2021-05-27,5.310500144958496,yahoo,DOLAR
2021-05-27,1537.0,yahoo,SOJA_US
2021-05-27,664.5,yahoo,MILHO_US
2021-05-28,656.75,yahoo,MILHO_US
2021-05-28,1530.5,yahoo,SOJA_US
2021-05-28,5.2382001876831055,yahoo,DOLAR
2021-05-31,5.23799991607666,yahoo,DOLAR
2021-06-01,1548.5,yahoo,SOJA_US
2021-06-01,688.75,yahoo,MILHO_US
2021-06-01,5.216599941253662,yahoo,DOLAR
2021-06-02,675.0,yahoo,MILHO_US
2021-06-02,5.149700164794922,yahoo,DOLAR
2021-06-02,1562.5,yahoo,SOJA_US
2021-06-03,662.0,yahoo,MILHO_US
2021-06-03,5.07450008392334,yahoo,DOLAR
2021-06-03,1549.25,yahoo,SOJA_US
2021-06-04,682.75,yahoo,MILHO_US
2021-06-04,1583.75,yahoo,SOJA_US
2021-06-04,5.076300144195557,yahoo,DOLAR
2021-06-07,1560.25,yahoo,SOJA_US
2021-06-07,679.25,yahoo,MILHO_US
2021-06-07,5.044600009918213,yahoo,DOLAR
2021-06-08,1580.0,yahoo,SOJA_US
2021-06-08,680.0,yahoo,MILHO_US
2021-06-08,5.045199871063232,yahoo,DOLAR
2021-06-09,1562.5,yahoo,SOJA_US
2021-06-09,690.75,yahoo,MILHO_US
2021-06-09,5.034900188446045,yahoo,DOLAR
2021-06-10,699.0,yahoo,MILHO_US
2021-06-10,5.061500072479248,yahoo,DOLAR
2021-06-10,1544.0,yahoo,SOJA_US
2021-06-11,5.054500102996826,yahoo,DOLAR
2021-06-11,1508.5,yahoo,SOJA_US
2021-06-11,684.5,yahoo,MILHO_US
2021-06-14,5.117000102996826,yahoo,DOLAR
2021-06-14,1472.25,yahoo,SOJA_US
2021-06-14,659.25,yahoo,MILHO_US
2021-06-15,5.058599948883057,yahoo,DOLAR
2021-06-15,1465.75,yahoo,SOJA_US
2021-06-15,667.5,yahoo,MILHO_US
2021-06-16,5.043799877166748,yahoo,DOLAR
2021-06-16,1448.5,yahoo,SOJA_US
2021-06-16,673.0,yahoo,MILHO_US
2021-06-17,1329.75,yahoo,SOJA_US
2021-06-17,633.0,yahoo,MILHO_US
2021-06-17,5.054299831390381,yahoo,DOLAR
2021-06-18,655.25,yahoo,MILHO_US
2021-06-18,5.007400035858154,yahoo,DOLAR
2021-06-18,1396.0,yahoo,SOJA_US
2021-06-21,659.25,yahoo,MILHO_US
2021-06-21,5.0960001945495605,yahoo,DOLAR
2021-06-21,1415.0,yahoo,SOJA_US
2021-06-22,659.75,yahoo,MILHO_US
2021-06-22,5.0131001472473145,yahoo,DOLAR
2021-06-22,1394.5,yahoo,SOJA_US
2021-06-23,4.957099914550781,yahoo,DOLAR
2021-06-23,664.25,yahoo,MILHO_US
2021-06-23,1385.0,yahoo,SOJA_US
2021-06-24,653.25,yahoo,MILHO_US
2021-06-24,4.965199947357178,yahoo,DOLAR
2021-06-24,1371.25,yahoo,SOJA_US
2021-06-25,1329.75,yahoo,SOJA_US
2021-06-25,636.5,yahoo,MILHO_US
2021-06-25,4.912700176239014,yahoo,DOLAR
2021-06-28,4.91540002822876,yahoo,DOLAR
2021-06-28,675.5,yahoo,MILHO_US
2021-06-28,1357.0,yahoo,SOJA_US
2021-06-29,694.5,yahoo,MILHO_US
2021-06-29,1359.75,yahoo,SOJA_US
2021-06-29,4.924799919128418,yahoo,DOLAR
2021-06-30,4.955100059509277,yahoo,DOLAR
2021-06-30,720.0,yahoo,MILHO_US
2021-06-30,1450.0,yahoo,SOJA_US
2021-07-01,4.969200134277344,yahoo,DOLAR
2021-07-01,719.75,yahoo,MILHO_US
2021-07-01,1446.75,yahoo,SOJA_US
2021-07-02,5.045102119445801,yahoo,DOLAR
2021-07-02,697.25,yahoo,MILHO_US
2021-07-02,1451.75,yahoo,SOJA_US
2021-07-05,5.059199810028076,yahoo,DOLAR
2021-07-06,1363.75,yahoo,SOJA_US
2021-07-06,5.088459014892578,yahoo,DOLAR
2021-07-06,656.0,yahoo,MILHO_US
2021-07-07,5.195300102233887,yahoo,DOLAR
2021-07-07,652.5,yahoo,MILHO_US
2021-07-07,1386.5,yahoo,SOJA_US
2021-07-08,1390.25,yahoo,SOJA_US
2021-07-08,5.231200218200684,yahoo,DOLAR
2021-07-08,638.0,yahoo,MILHO_US
2021-07-09,5.257999897003174,yahoo,DOLAR
2021-07-09,1404.0,yahoo,SOJA_US
2021-07-09,629.75,yahoo,MILHO_US
2021-07-12,669.25,yahoo,MILHO_US
2021-07-12,1432.5,yahoo,SOJA_US
2021-07-12,5.257900238037109,yahoo,DOLAR
2021-07-13,677.0,yahoo,MILHO_US
2021-07-13,5.172699928283691,yahoo,DOLAR
2021-07-13,1438.0,yahoo,SOJA_US
2021-07-14,5.162399768829346,yahoo,DOLAR
2021-07-14,1467.75,yahoo,SOJA_US
2021-07-14,683.0,yahoo,MILHO_US
2021-07-15,564.25,yahoo,MILHO_US
2021-07-15,5.069900035858154,yahoo,DOLAR
2021-07-15,1447.5,yahoo,SOJA_US
2021-07-16,556.0,yahoo,MILHO_US
2021-07-16,1454.75,yahoo,SOJA_US
2021-07-16,5.110000133514404,yahoo,DOLAR
2021-07-19,556.0,yahoo,MILHO_US
2021-07-19,1428.0,yahoo,SOJA_US
2021-07-19,5.1153998374938965,yahoo,DOLAR
2021-07-20,1443.5,yahoo,SOJA_US
2021-07-20,5.250899791717529,yahoo,DOLAR
2021-07-20,571.75,yahoo,MILHO_US
2021-07-21,571.75,yahoo,MILHO_US
2021-07-21,1439.25,yahoo,SOJA_US
2021-07-21,5.219900131225586,yahoo,DOLAR
2021-07-22,564.5,yahoo,MILHO_US
2021-07-22,1416.25,yahoo,SOJA_US
2021-07-22,5.187300205230713,yahoo,DOLAR
2021-07-23,547.25,yahoo,MILHO_US
2021-07-23,1401.0,yahoo,SOJA_US
2021-07-23,5.1996002197265625,yahoo,DOLAR
2021-07-26,549.75,yahoo,MILHO_US
